,price_USD,type,covered_surface_m2,bedrooms,bathrooms,latitude,longitude,seller,antiquity
843,180000.0,casa,135.0,2.0,1.0,,,INNOCENTI Propiedades,
844,,departamento,,1.0,1.0,-34.55204,-58.553043,Mariana Boer,6.0
845,55000.0,departamento,40.0,1.0,1.0,-34.542675,-58.548313,MANCINI PROPIEDADES,10.0
846,90000.0,departamento,60.0,2.0,1.0,-34.554996,-58.562294,Blanes Estudio Inmobiliario,0.0
847,55000.0,departamento,41.0,1.0,1.0,,,Julio Ruíz Diaz,
848,210000.0,casa,100.0,2.0,2.0,,,INMOBILIARIA MONTES DE OCA,0.0
849,188000.0,casa,150.0,2.0,1.0,-34.54504,-58.55466,Altamirano Propiedades,60.0
850,80000.0,departamento,45.0,1.0,1.0,-34.545246,-58.54707,Inmobiliaria López Lamas,0.0
851,30000.0,ph,,0.0,,-34.53594,-58.576298,Elizarraga propiedades,0.0
852,190000.0,casa,650.0,2.0,1.0,-34.56682,-58.53063,Elizarraga propiedades,30.0
853,340000.0,casa,210.0,3.0,3.0,-34.57156,-58.539387,MANCINI PROPIEDADES,22.0
854,150000.0,ph,108.0,3.0,2.0,-34.55261,-58.55382,MANCINI PROPIEDADES,0.0
855,85000.0,ph,45.0,1.0,1.0,-34.53273,-58.560417,Altamirano Propiedades,25.0
856,170000.0,casa,160.0,3.0,2.0,-34.554012,-58.56764,Matias Fortini Propiedades,0.0
857,120000.0,ph,,3.0,,-34.580605,-58.535805,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
858,120000.0,casa,150.0,4.0,2.0,-34.538074,-58.57469,MATTICOLI INMOBILIARIA,60.0
859,120000.0,casa,146.0,3.0,2.0,-34.560955,-58.546238,Altamirano Propiedades,40.0
860,85000.0,casa,87.0,2.0,1.0,-34.533394,-58.568596,Altamirano Propiedades,40.0
861,95000.0,departamento,55.0,1.0,1.0,-34.54864,-58.556835,Matias Fortini Propiedades,0.0
862,128000.0,casa,143.0,3.0,2.0,-34.58253,-58.532433,Gladys MENON Servicios Inmobiliarios,45.0
863,120000.0,departamento,84.0,2.0,1.0,-34.53616,-58.5482,Gomez servicios Inmobiliarios,0.0
864,53000.0,ph,52.0,2.0,1.0,-34.542316,-58.57001,MANCINI PROPIEDADES,15.0
865,59500.0,departamento,44.0,1.0,1.0,-34.54244,-58.569645,MANCINI PROPIEDADES,0.0
866,98000.0,casa,,,,-34.59455,-58.533836,MARQUEZ BIENES RAICES,
867,220000.0,departamento,90.0,2.0,2.0,-34.54824,-58.54849,MS SCHENKER Asesores Inmobiliarios,0.0
868,45000.0,departamento,,,,,,CM LEIVA PROPIEDADES,
869,130000.0,departamento,70.0,2.0,1.0,-34.54428,-58.547947,Eduardo Rea de Falco,0.0
870,89000.0,departamento,38.0,1.0,1.0,-34.550232,-58.551937,Eduardo Rea de Falco,8.0
871,64000.0,departamento,48.0,1.0,1.0,-34.5725,-58.534622,Eduardo Rea de Falco,0.0
872,95000.0,departamento,,2.0,1.0,-34.564693,-58.545673,Herrera De Evers,
873,125000.0,departamento,58.0,1.0,1.0,,,Herrera De Evers,
874,150000.0,casa,110.0,3.0,2.0,-34.583153,-58.56029,NOA PROPIEDADES,
875,190000.0,casa,,3.0,1.0,-34.54135,-58.547543,KEOPS PROPIEDADES,
876,130000.0,ph,100.0,2.0,1.0,-34.55772,-58.560333,CICCHITTI HIJO BIENES RAICES,35.0
877,115000.0,casa,110.0,2.0,1.0,,,Matías Armaleo Negocios Inmobiliarios,
878,145000.0,casa,,,,,,MARQUEZ BIENES RAICES,
879,51000.0,departamento,50.0,1.0,1.0,-34.55596,-58.544506,ALAN FANATICO GESTION INMOBILIARIA SUC.1,0.0
880,125000.0,ph,60.0,2.0,1.0,-34.532265,-58.5543,Guzzi Propiedades,15.0
881,,casa,,2.0,1.0,,,OLIVERA DE SCHWAB PROPIEDADES,65.0
882,95000.0,departamento,60.0,2.0,1.0,-34.53926,-58.578384,KEOPS PROPIEDADES,0.0
883,40000.0,ph,28.0,1.0,1.0,-34.560436,-58.572178,KEOPS PROPIEDADES,
884,89000.0,casa,120.0,,,-34.533146,-58.58142,KEOPS PROPIEDADES,
885,70000.0,ph,105.0,4.0,2.0,,,KEOPS PROPIEDADES,
886,,casa,75.0,2.0,1.0,,,,0.0
887,80000.0,ph,62.0,,,-34.56801,-58.523098,PRESTOFELIPO PROPIEDADES,
888,137000.0,departamento,,2.0,,-34.54903,-58.54959,OLIVERA DE SCHWAB PROPIEDADES,
889,90000.0,casa,78.0,2.0,2.0,-34.5248,-58.578,Sorgente Propiedades - CMSI 4375 L. Sorgente,0.0
890,78000.0,departamento,,2.0,1.0,,,Mariana Boer,
891,50000.0,departamento,38.0,1.0,1.0,,,J.I.Alvarez Brokers,6.0
892,,departamento,90.0,2.0,1.0,-34.57838,-58.541946,OLIVERA DE SCHWAB PROPIEDADES,30.0
893,,departamento,38.0,1.0,1.0,-34.577663,-58.529613,OLIVERA DE SCHWAB PROPIEDADES,
894,230000.0,casa,134.0,2.0,2.0,,,Ana Cristina Vitrisal Propiedades,
895,168000.0,casa,146.0,2.0,2.0,-34.532494,-58.556084,Ana Cristina Vitrisal Propiedades,
896,120000.0,casa,,2.0,1.0,-34.575493,-58.56602,KEOPS PROPIEDADES,
897,120000.0,casa,102.0,1.0,1.0,-34.52783,-58.575954,KEOPS PROPIEDADES,
898,95000.0,ph,102.0,2.0,1.0,-34.53274,-58.571777,KEOPS PROPIEDADES,
899,85000.0,casa,90.0,3.0,1.0,-34.55504,-58.54484,KEOPS PROPIEDADES,
900,72000.0,ph,65.0,2.0,1.0,,,NOA PROPIEDADES,15.0
901,70000.0,ph,120.0,3.0,1.0,-34.558628,-58.52965,NOA PROPIEDADES,25.0
902,95000.0,departamento,80.0,2.0,2.0,-34.55596,-58.544506,ALAN FANATICO GESTION INMOBILIARIA SUC.1,0.0
903,90000.0,departamento,45.0,1.0,1.0,-34.556423,-58.562286,Frencia Propiedades,10.0
904,150000.0,casa,120.0,3.0,2.0,,,KEOPS PROPIEDADES,
905,92000.0,departamento,70.0,2.0,2.0,-34.581364,-58.533096,INNOCENTI Propiedades,
906,85000.0,departamento,44.0,1.0,1.0,-34.54648,-58.554108,MANCINI PROPIEDADES,0.0
907,55000.0,departamento,40.0,1.0,1.0,-34.535416,-58.559135,Altamirano Propiedades,10.0
908,69000.0,departamento,62.0,3.0,1.0,-34.564888,-58.554565,INNOCENTI Propiedades,
909,150000.0,casa,93.0,3.0,2.0,-34.536705,-58.559937,Matias Fortini Propiedades,20.0
910,118000.0,casa,90.0,2.0,2.0,-34.55281,-58.554016,Gladys MENON Servicios Inmobiliarios,40.0
911,118000.0,ph,90.0,2.0,1.0,-34.55281,-58.554016,Gladys MENON Servicios Inmobiliarios,40.0
912,170000.0,ph,124.0,3.0,2.0,,,INNOCENTI Propiedades,
913,125000.0,departamento,90.0,2.0,2.0,-34.543,-58.553623,MANCINI PROPIEDADES,20.0
914,86000.0,departamento,,2.0,1.0,-34.549984,-58.55969,KEOPS PROPIEDADES,
915,80000.0,ph,213.0,3.0,,-34.537228,-58.577232,KEOPS PROPIEDADES,
916,85000.0,departamento,37.0,1.0,1.0,-34.557686,-58.545338,BOTTONI PROPIEDADES,13.0
917,165000.0,casa,200.0,3.0,2.0,-34.54399,-58.572803,KEOPS PROPIEDADES,
918,80000.0,ph,100.0,2.0,1.0,-34.539757,-58.5814,KEOPS PROPIEDADES,
919,89000.0,departamento,66.0,2.0,1.0,-34.55834,-58.541172,PERRUCCI MENARDI,5.0
920,165000.0,departamento,70.0,2.0,2.0,-34.54884,-58.55122,Altamirano Propiedades,0.0
921,85000.0,departamento,,1.0,1.0,-34.55103,-58.560146,KEOPS PROPIEDADES,1.0
922,80000.0,departamento,53.0,2.0,1.0,-34.545208,-58.554325,KEOPS PROPIEDADES,40.0
923,65000.0,departamento,40.0,1.0,1.0,-34.543217,-58.567184,KEOPS PROPIEDADES,2.0
924,135000.0,casa,250.0,3.0,3.0,-34.57941,-58.567875,NOA PROPIEDADES,
925,150000.0,departamento,65.0,2.0,1.0,-34.546192,-58.550297,MANCINI PROPIEDADES,0.0
926,107000.0,departamento,45.0,1.0,1.0,-34.54941,-58.5525,MANCINI PROPIEDADES,0.0
927,120000.0,ph,95.0,2.0,1.0,-34.564747,-58.545017,INNOCENTI Propiedades,
928,78000.0,ph,65.0,2.0,1.0,-34.588596,-58.546616,NOA PROPIEDADES,15.0
929,62000.0,departamento,48.0,2.0,1.0,-34.577778,-58.543427,NOA PROPIEDADES,20.0
930,125000.0,casa,,,,-34.54031,-58.547733,SIMONI PROPIEDADES,
931,110000.0,ph,75.0,2.0,1.0,-34.577885,-58.54096,KEOPS PROPIEDADES,
932,45000.0,casa,125.0,3.0,1.0,,,NOA PROPIEDADES,
933,105000.0,casa,,2.0,1.0,-34.534443,-58.563168,Daniel BOER Propiedades,
934,44000.0,departamento,30.0,1.0,1.0,-34.551052,-58.558067,MANCINI PROPIEDADES,40.0
935,148000.0,casa,125.0,3.0,2.0,-34.567318,-58.550102,Altamirano Propiedades,35.0
936,89000.0,ph,100.0,2.0,1.0,-34.554695,-58.543835,OLIVERA DE SCHWAB PROPIEDADES,45.0
937,260000.0,casa,280.0,4.0,,-34.55519,-58.551014,ALAN FANATICO GESTION INMOBILIARIA SUC.1,35.0
938,40000.0,ph,,2.0,1.0,-34.581882,-58.55173,Noemi Rodriguez Inmobiliaria,
939,87000.0,ph,52.0,2.0,2.0,-34.572113,-58.538624,M.Leguizamon Propiedades,35.0
940,140000.0,casa,,2.0,1.0,-34.54205,-58.54143,Inmobiliaria Perez,
941,38000.0,ph,48.0,1.0,1.0,-34.5818,-58.549877,RE/MAX Data House,45.0
942,138000.0,ph,90.0,2.0,1.0,-34.558113,-58.54993,FUSCHETTO PROPIEDADES,45.0
943,85000.0,departamento,40.0,1.0,1.0,-34.54993,-58.555725,Gomez de Montanari Desarollos Inmobiliarios,40.0
944,210000.0,casa,250.0,4.0,3.0,-34.550274,-58.55774,Montenegro Propiedades,50.0
945,100000.0,casa,70.0,2.0,1.0,-34.544437,-58.57077,Montenegro Propiedades,40.0
946,90000.0,ph,141.0,,1.0,-34.569344,-58.548565,PATUNA ESTUDIO INMOBILIARIO,45.0
947,59900.0,departamento,60.0,2.0,1.0,-34.54152,-58.53,Aries Propiedades,3.0
948,130000.0,ph,,2.0,1.0,,,Frencia Propiedades,20.0
949,95000.0,casa,98.0,2.0,1.0,-34.57769,-58.579224,PALACIO - Viviendas y Galpones.,50.0
950,250000.0,casa,,,,-34.57148,-58.54543,CALABRESE Y JUAN,
951,58000.0,departamento,,1.0,1.0,-34.57755,-58.54115,Espinola De Tolosa Estudio Inmobiliario,10.0
952,110000.0,departamento,74.0,2.0,2.0,-34.556267,-58.54756,ABDUCH PROPIEDADES,
953,28000.0,departamento,25.0,1.0,1.0,-34.581882,-58.551495,J. Wolf Propiedades,0.0
954,67500.0,departamento,42.0,1.0,,-34.53986,-58.565254,LETICIA BOER PROPIEDADES,
955,95000.0,ph,60.0,2.0,1.0,-34.554897,-58.54619,ABDUCH PROPIEDADES,40.0
956,95000.0,casa,104.0,3.0,2.0,-34.588516,-58.54382,BARBARO PROPIEDADES,70.0
957,163000.0,casa,120.0,3.0,2.0,-34.559498,-58.563976,Labate Propiedades,15.0
958,95000.0,departamento,50.0,1.0,,-34.57736,-58.532124,PATUNA ESTUDIO INMOBILIARIO,
959,68000.0,departamento,58.0,2.0,1.0,-34.54126,-58.53077,Libra Propiedades,10.0
960,197000.0,casa,201.0,3.0,3.0,-34.557922,-58.539597,AJB BIENES RAICES,20.0
961,90000.0,casa,170.0,2.0,1.0,-34.53079,-58.56699,Spolita Propiedades,
962,115000.0,casa,150.0,3.0,2.0,-34.54502,-58.53096,Arcone Propiedades,45.0
963,135000.0,casa,,2.0,1.0,-34.53854,-58.5462,H. Calvo & Cia.,
964,145000.0,departamento,82.0,2.0,2.0,-34.580082,-58.536774,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,25.0
965,129000.0,departamento,,1.0,1.0,-34.54884,-58.55122,H. Calvo & Cia.,7.0
966,175000.0,casa,130.0,3.0,2.0,-34.55962,-58.56134,Di Rosa Propiedades,20.0
967,169000.0,casa,193.0,3.0,2.0,-34.54699,-58.58377,Di Rosa Propiedades,20.0
968,67000.0,ph,70.0,,,-34.553196,-58.557747,INMOBILIARIA PATRICIO TORRE,40.0
969,270000.0,casa,,,,,,CM LEIVA PROPIEDADES,
970,125000.0,casa,120.0,3.0,1.0,,,Labate Propiedades,40.0
971,239000.0,casa,220.0,3.0,2.0,-34.56927,-58.53245,DE PAOLA PROPIEDADES,
972,64000.0,casa,,,,-34.56209,-58.56773,INMOBILIARIA MONTES DE OCA,
973,69000.0,departamento,,1.0,1.0,-34.57405,-58.53724,CALABRESE Y JUAN,
974,57000.0,casa,,2.0,1.0,-34.542664,-58.55215,Alicia Pinasco inmobiliaria,
975,260000.0,casa,130.0,3.0,2.0,-34.542698,-58.55869,Altamirano Propiedades,15.0
976,75000.0,departamento,45.0,1.0,1.0,-34.58213,-58.53618,Espinola De Tolosa Estudio Inmobiliario,
977,169999.0,casa,150.0,3.0,1.0,-34.569435,-58.529533,Alejandro Ale Desarrollos Inmobiliarios,50.0
978,170000.0,ph,,3.0,2.0,-34.54427,-58.53978,Espinola De Tolosa Estudio Inmobiliario,
979,221000.0,departamento,77.0,2.0,2.0,-34.55446,-58.558273,LEIVA INMOBILIARIA,0.0
980,240000.0,casa,300.0,4.0,2.0,-34.55936,-58.563812,Montenegro Propiedades,40.0
981,260000.0,casa,160.0,4.0,2.0,-34.553528,-58.559334,Montenegro Propiedades,25.0
982,300000.0,casa,313.0,4.0,3.0,-34.5418,-58.556717,LETICIA BOER PROPIEDADES,15.0
983,115000.0,departamento,68.0,2.0,1.0,-34.56135,-58.548836,Montenegro Propiedades,7.0
984,69000.0,departamento,65.0,2.0,1.0,-34.550865,-58.55549,Montenegro Propiedades,40.0
985,110000.0,departamento,60.0,3.0,1.0,-34.548702,-58.55069,Montenegro Propiedades,42.0
986,75000.0,ph,55.0,2.0,1.0,-34.560284,-58.555573,GARDEN PROPIEDADES,
987,70000.0,ph,52.0,2.0,1.0,-34.53185,-58.574383,ABDUCH PROPIEDADES,30.0
988,57000.0,ph,,1.0,1.0,-34.569164,-58.532314,INMOBILIARIA MONTES DE OCA,
989,130000.0,casa,170.0,4.0,2.0,-34.529602,-58.559315,PARANA INMOBILIARIA,50.0
990,50000.0,ph,45.0,1.0,1.0,-34.56051,-58.56581,TOPATIGH PROPIEDADES,20.0
991,70000.0,departamento,47.0,1.0,1.0,-34.572018,-58.535385,ABDUCH PROPIEDADES,0.0
992,35000.0,casa,46.0,2.0,1.0,-34.52987,-58.57223,Spolita Propiedades,
993,78000.0,ph,69.0,1.0,1.0,-34.55703,-58.54612,ABDUCH PROPIEDADES,20.0
994,320000.0,casa,159.0,3.0,3.0,,,PATUNA ESTUDIO INMOBILIARIO,15.0
995,55000.0,ph,70.0,2.0,1.0,,,PALACIO - Viviendas y Galpones.,
996,73000.0,ph,60.0,2.0,1.0,,,Frencia Propiedades,30.0
997,73000.0,ph,50.0,1.0,1.0,-34.568462,-58.521065,CALDEO PROPIEDADES,
998,56000.0,ph,37.0,2.0,1.0,-34.59173,-58.55375,HABITAT PROPIEDADES,40.0
999,148000.0,casa,134.0,2.0,1.0,-34.54028,-58.55655,Altamirano Propiedades,0.0
1000,105000.0,casa,85.0,4.0,1.0,-34.56717,-58.529114,GARDEN PROPIEDADES,
1001,320000.0,casa,250.0,4.0,4.0,-34.56283,-58.54667,Ernesto Gil Propiedades,
1002,47000.0,departamento,55.0,1.0,1.0,-34.53344,-58.58215,Spolita Propiedades,
1003,99000.0,ph,100.0,2.0,1.0,-34.593525,-58.541096,J.P. Indavera Negocios Inmobiliarios,
1004,140000.0,ph,125.0,2.0,2.0,-34.56748,-58.543835,BARBARO PROPIEDADES,30.0
1005,175000.0,ph,90.0,3.0,2.0,-34.552094,-58.55294,ABDUCH PROPIEDADES,50.0
1006,110000.0,ph,111.0,4.0,2.0,-34.59465,-58.522587,VARNI PROPIEDADES,45.0
1007,199000.0,casa,,,,-34.541306,-58.550476,SOLAR PROPIEDADES de V. Marian CSI 4369,
1008,85000.0,ph,80.0,3.0,1.0,-34.58273,-58.52069,Cr Home Propiedades,30.0
1009,65000.0,departamento,,,,-34.543747,-58.554325,Mariana Boer,
1010,230000.0,departamento,106.0,3.0,2.0,-34.549435,-58.55595,GARDEN PROPIEDADES,
1011,189000.0,casa,171.0,3.0,2.0,-34.56891,-58.541508,NUEVOS AIRES,50.0
1012,130000.0,ph,188.0,3.0,2.0,-34.57704,-58.542564,Arq Wiñazky Bienes Raíces,40.0
1013,85000.0,casa,,2.0,2.0,-34.54559,-58.535263,BUCAFUSCO -B.E.I. EMPRENDIMIENTOS INMOBILIARIOS,5.0
1014,98000.0,casa,,3.0,2.0,-34.55748,-58.54069,Espinola De Tolosa Estudio Inmobiliario,46.0
1015,170000.0,casa,250.0,4.0,,-34.557446,-58.54038,J.P. Indavera Negocios Inmobiliarios,
1016,68000.0,departamento,35.0,0.0,1.0,-34.57842,-58.543213,CRISTIAN CASTIGLIA PROPIEDADES,15.0
1017,270000.0,casa,183.0,4.0,2.0,-34.557594,-58.537766,J.P. Indavera Negocios Inmobiliarios,
1018,85000.0,ph,,,,-34.575844,-58.52842,PRESTOFELIPO PROPIEDADES,
1019,45000.0,ph,,1.0,1.0,-34.57443,-58.54663,Espinola De Tolosa Estudio Inmobiliario,6.0
1020,215000.0,casa,143.0,3.0,3.0,-34.53998,-58.55262,Montenegro Propiedades,13.0
1021,128000.0,ph,80.0,1.0,1.0,-34.55061,-58.5551,Cr Home Propiedades,40.0
1022,85000.0,ph,78.0,2.0,1.0,-34.55257,-58.57885,BAR Servicios Inmobiliarios,
1023,140000.0,casa,110.0,2.0,2.0,-34.554462,-58.53366,ISM2 SILES,40.0
1024,160000.0,casa,,3.0,3.0,-34.550854,-58.545986,Alicia Pinasco inmobiliaria,0.0
1025,58000.0,departamento,34.0,0.0,1.0,-34.53986,-58.565254,LETICIA BOER PROPIEDADES,10.0
1026,70000.0,casa,,,,-34.559708,-58.564205,CM LEIVA PROPIEDADES,
1027,93000.0,departamento,50.0,2.0,1.0,-34.55185,-58.55324,ABDUCH PROPIEDADES,40.0
1028,30000.0,casa,35.0,1.0,1.0,-34.54141,-58.58081,Spolita Propiedades,
1029,30000.0,ph,31.0,1.0,1.0,-34.528393,-58.561825,Tapia Servicios Inmobiliarios,0.0
1030,36000.0,departamento,38.0,1.0,1.0,,,ALAN FANATICO GESTION INMOBILIARIA,
1031,115000.0,departamento,66.0,2.0,2.0,-34.57227,-58.53634,Espinola De Tolosa Estudio Inmobiliario,
1032,165000.0,casa,,3.0,2.0,-34.548183,-58.5543,LEIVA INMOBILIARIA,10.0
1033,485000.0,casa,,5.0,4.0,-34.559837,-58.547226,Noemi Rodriguez Inmobiliaria,0.0
1034,90000.0,ph,43.0,1.0,1.0,-34.57361,-58.528687,Noemi Rodriguez Inmobiliaria,0.0
1035,110000.0,departamento,85.0,3.0,,-34.544964,-58.53428,INMOBILIARIA MONTES DE OCA,
1036,590000.0,casa,308.0,3.0,3.0,-34.542446,-58.559155,MARINACCI PROPIEDADES,
1037,125000.0,ph,95.0,4.0,2.0,-34.594574,-58.539333,IACOPI PROPIEDADES,
1038,480000.0,casa,300.0,4.0,4.0,-34.570564,-58.54013,CALDEO PROPIEDADES,
1039,280000.0,casa,204.0,5.0,2.0,-34.54696,-58.54499,Espinola De Tolosa Estudio Inmobiliario,40.0
1040,160000.0,casa,174.0,3.0,2.0,-34.544228,-58.57039,Brick Propiedades,30.0
1041,60000.0,departamento,30.0,0.0,1.0,-34.56964,-58.531788,J. Wolf Propiedades,0.0
1042,65000.0,departamento,47.0,1.0,1.0,-34.572018,-58.535385,ABDUCH PROPIEDADES,0.0
1043,170000.0,casa,,3.0,2.0,,,LEIVA INMOBILIARIA,
1044,160000.0,departamento,100.0,2.0,3.0,-34.55015,-58.55226,ABDUCH PROPIEDADES,
1045,130000.0,casa,160.0,2.0,1.0,-34.549534,-58.57571,LEIVA INMOBILIARIA,30.0
1046,520000.0,casa,434.0,7.0,3.0,-34.5614,-58.539066,LEIVA INMOBILIARIA,
1047,175000.0,casa,200.0,5.0,3.0,-34.57827,-58.565857,LEIVA INMOBILIARIA,40.0
1048,105000.0,departamento,,2.0,1.0,-34.544083,-58.546898,Daniel BOER Propiedades,0.0
1049,57000.0,ph,45.0,1.0,1.0,-34.568398,-58.533234,Coldwell Banker SER,30.0
1050,82000.0,departamento,,1.0,1.0,-34.54717,-58.55532,Daniel BOER Propiedades,25.0
1051,120000.0,casa,130.0,5.0,2.0,-34.52383,-58.56575,Cr Home Propiedades,30.0
1052,158000.0,casa,100.0,3.0,2.0,-34.56105,-58.5464,Alonso Inmobiliaria,12.0
1053,75000.0,departamento,33.0,1.0,1.0,-34.53872,-58.57669,Cr Home Propiedades,
1054,100000.0,departamento,70.0,2.0,1.0,-34.572605,-58.547188,ALAN FANATICO GESTION INMOBILIARIA SUC.1,40.0
1055,345000.0,casa,290.0,3.0,2.0,-34.57131,-58.5396,CALABRESE Y JUAN,
1056,,casa,132.0,3.0,2.0,-34.55173,-58.5594,,
1057,,casa,,2.0,1.0,-34.54924,-58.55882,,
1058,,casa,,2.0,1.0,-34.54562,-58.56217,,
1059,90000.0,departamento,110.0,2.0,1.0,-34.564713,-58.563396,J. Wolf Propiedades,30.0
1060,55000.0,departamento,35.0,0.0,1.0,-34.573627,-58.540577,INMOBILIARIA MONTES DE OCA,
1061,69000.0,departamento,45.0,1.0,1.0,-34.5533,-58.55963,Cr Home Propiedades,30.0
1062,50000.0,departamento,35.0,1.0,1.0,-34.55672,-58.547066,ABDUCH PROPIEDADES,25.0
1063,105000.0,casa,,2.0,2.0,-34.573547,-58.547104,M.Leguizamon Propiedades,
1064,85000.0,departamento,48.0,1.0,1.0,-34.57388,-58.5376,MALEN BARROS PROPIEDADES,
1065,144900.0,departamento,70.0,0.0,1.0,-34.572533,-58.539513,MALEN BARROS PROPIEDADES,
1066,85000.0,departamento,120.0,2.0,1.0,-34.560154,-58.558277,MALEN BARROS PROPIEDADES,20.0
1067,76900.0,ph,50.0,3.0,2.0,-34.587902,-58.544704,AJB BIENES RAICES,40.0
1068,95000.0,departamento,58.0,2.0,1.0,-34.55971,-58.54297,Inmobiliaria Perez,4.0
1069,49500.0,casa,90.0,2.0,1.0,-34.56778,-58.5293,ISM2 SILES,50.0
1070,110000.0,casa,191.0,4.0,3.0,-34.54446,-58.570377,KEOPS PROPIEDADES,
1071,90000.0,ph,70.0,2.0,1.0,-34.53342,-58.57186,Spolita Propiedades,
1072,65000.0,casa,90.0,3.0,1.0,-34.53633,-58.57223,Spolita Propiedades,30.0
1073,200000.0,casa,,,,-34.554245,-58.551533,KEOPS PROPIEDADES,
1074,90000.0,departamento,,2.0,1.0,-34.575382,-58.53769,M.Leguizamon Propiedades,
1075,70000.0,casa,,2.0,2.0,-34.52473,-58.574093,BOTTONI PROPIEDADES,60.0
1076,115000.0,casa,85.0,,,-34.58336,-58.533928,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,
1077,110000.0,ph,80.0,3.0,2.0,-34.54746,-58.57311,KEOPS PROPIEDADES,25.0
1078,116000.0,departamento,52.0,2.0,1.0,-34.573654,-58.54061,FASSIO ESTUDIO INTEGRAL INMOBILIARIO,25.0
1079,79000.0,departamento,30.0,,1.0,-34.54818,-58.54838,Marcela A Garcia Propiedades,4.0
1080,85000.0,ph,70.0,2.0,1.0,-34.56367,-58.55276,Morelli Negocios Inmobiliarios,
1081,170000.0,casa,,2.0,1.0,-34.54107,-58.568813,Daniel BOER Propiedades,30.0
1082,75000.0,departamento,,,1.0,-34.54924,-58.55882,H. Calvo & Cia.,
1083,50000.0,departamento,42.0,1.0,1.0,-34.54036,-58.57208,Mazorra Propiedades,
1084,260000.0,departamento,113.0,3.0,2.0,-34.54806,-58.555824,Morelli Negocios Inmobiliarios,15.0
1085,240000.0,casa,,,,-34.563564,-58.555496,PATUNA ESTUDIO INMOBILIARIO,
1086,35000.0,casa,60.0,1.0,1.0,-34.53099,-58.57613,Spolita Propiedades,
1087,140000.0,casa,167.0,4.0,2.0,-34.544773,-58.57135,ABDUCH PROPIEDADES,45.0
1088,125000.0,ph,110.0,2.0,2.0,-34.5829,-58.543304,GARDEN PROPIEDADES,30.0
1089,150000.0,casa,,,,,,CM LEIVA PROPIEDADES,
1090,,casa,110.0,2.0,2.0,-34.5487,-58.56324,,10.0
1091,185000.0,casa,124.0,3.0,2.0,-34.56793,-58.542545,Montenegro Propiedades,20.0
1092,85000.0,ph,95.0,3.0,2.0,-34.515835,-58.575638,Dic Propiedades S.A.,35.0
1093,220000.0,casa,160.0,4.0,2.0,-34.562912,-58.545036,Montenegro Propiedades,40.0
1094,59900.0,departamento,31.0,1.0,1.0,-34.55767,-58.54535,NOA PROPIEDADES,
1095,100000.0,casa,230.0,4.0,2.0,-34.578835,-58.56171,J. Wolf Propiedades,40.0
1096,135000.0,ph,102.0,2.0,1.0,-34.57443,-58.54663,Espinola De Tolosa Estudio Inmobiliario,40.0
1097,85000.0,ph,75.0,2.0,1.0,-34.570282,-58.54938,MATTICOLI INMOBILIARIA,50.0
1098,140000.0,casa,125.0,2.0,1.0,-34.556824,-58.538143,Oscar M. Gonzalez & Cía.,
1099,115000.0,ph,70.0,2.0,1.0,-34.562817,-58.54477,GARDEN PROPIEDADES,
1100,120000.0,ph,100.0,2.0,1.0,-34.564453,-58.53564,GARDEN PROPIEDADES,
1101,150000.0,casa,140.0,4.0,2.0,-34.53289,-58.573,Spolita Propiedades,40.0
1102,70000.0,casa,74.0,2.0,1.0,-34.591892,-58.546196,VALERIA GUARINO ESTUDIO INMOBILIARIO,45.0
1103,75000.0,casa,140.0,3.0,2.0,-34.592342,-58.55494,INMOBILIARIA MONTES DE OCA,30.0
1104,225000.0,casa,206.0,4.0,2.0,-34.52939,-58.573406,Montenegro Propiedades,40.0
1105,90000.0,ph,46.0,2.0,1.0,-34.566444,-58.544994,Montenegro Propiedades,40.0
1106,160000.0,casa,132.0,2.0,1.0,,,INMOBILIARIA MONTES DE OCA,
1107,125000.0,departamento,55.0,1.0,2.0,-34.547466,-58.555145,LEIVA INMOBILIARIA,
1108,,casa,167.0,3.0,2.0,-34.574203,-58.545486,Espinola De Tolosa Estudio Inmobiliario,
1109,53000.0,ph,105.0,3.0,2.0,,,ISM2 SILES,70.0
1110,135000.0,departamento,66.0,2.0,1.0,-34.575294,-58.542175,ABDUCH PROPIEDADES,37.0
1111,77000.0,casa,200.0,3.0,2.0,-34.57836,-58.56283,Argenio y Asociados Inmobiliarios,
1112,400000.0,casa,,,,-34.57211,-58.53862,CALABRESE Y JUAN,
1113,70000.0,casa,,,,-34.592484,-58.553574,Noemi Rodriguez Inmobiliaria,
1114,210000.0,casa,,3.0,3.0,-34.56903,-58.54374,BAR Servicios Inmobiliarios,35.0
1115,65000.0,departamento,45.0,1.0,1.0,-34.584248,-58.570103,Bocchino Propiedades,0.0
1116,140000.0,casa,,2.0,1.0,-34.575752,-58.537094,J. Wolf Propiedades,15.0
1117,105000.0,casa,,,,-34.57307,-58.54695,Espinola De Tolosa Estudio Inmobiliario,60.0
1118,55000.0,ph,85.0,2.0,,-34.578384,-58.549976,Lacerra Propiedades,
1119,98000.0,casa,133.0,2.0,1.0,-34.534023,-58.56819,Guzzi Propiedades,0.0
1120,70000.0,ph,60.0,2.0,1.0,-34.586212,-58.52665,MATTICOLI INMOBILIARIA,50.0
